sep=,
"Time","GPU 2","GPU 2","GPU 1","GPU 3","GPU 3","GPU 0"
2025-05-24 04:30:00,14233,,4975,,0,12125
2025-05-24 05:00:00,14233,,4975,,0,12125
2025-05-24 05:30:00,14233,,4975,,0,12125
2025-05-24 06:00:00,14233,,4975,,0,12125
2025-05-24 06:30:00,14233,,4975,,0,12125
2025-05-24 07:00:00,14233,,4975,,0,12125
2025-05-24 07:30:00,14233,,4975,,0,12125
2025-05-24 08:00:00,14233,,4975,,0,12125
2025-05-24 08:30:00,14233,,4975,,0,12125
2025-05-24 09:00:00,14233,,4975,,0,12125
2025-05-24 09:30:00,14233,,4975,,0,12125
2025-05-24 10:00:00,14233,,4975,,0,12125
2025-05-24 10:30:00,14233,,4975,,0,12125
2025-05-24 11:00:00,14233,,4975,,0,12125
2025-05-24 11:30:00,12905,,4975,,0,12125
2025-05-24 12:00:00,11575,,4975,,0,12125
2025-05-24 12:30:00,12973,,4975,,0,12125
2025-05-24 13:00:00,12743,,4975,,0,12125
2025-05-24 13:30:00,12823,,4975,,0,12125
2025-05-24 14:00:00,12667,,4975,,0,12125
2025-05-24 14:30:00,13821,,4975,,0,12125
2025-05-24 15:00:00,12429,,4975,,0,12125
2025-05-24 15:30:00,12563,,4975,,0,12125
2025-05-24 16:00:00,12859,,4975,,0,12125
2025-05-24 16:30:00,11575,,4975,,0,12125
2025-05-24 17:00:00,12669,,4975,,0,12125
2025-05-24 17:30:00,13793,,4975,,0,12125
2025-05-24 18:00:00,11577,,4975,,0,12125
2025-05-24 18:30:00,18311,,4975,,0,12125
2025-05-24 19:00:00,12999,,4975,,0,12125
2025-05-24 19:30:00,11923,,4975,,0,12125
2025-05-24 20:00:00,13687,,4975,,0,12125
2025-05-24 20:30:00,16961,,4975,,0,12125
2025-05-24 21:00:00,13831,,4975,,0,12125
2025-05-24 21:30:00,16033,,4975,,0,12125
2025-05-24 22:00:00,14817,,4975,,0,12125
2025-05-24 22:30:00,14817,,4975,,0,12125
2025-05-24 23:00:00,14817,,4975,,0,12125
2025-05-24 23:30:00,12157,,4975,,0,12125
2025-05-25 00:00:00,12183,,4975,,0,12125
2025-05-25 00:30:00,11659,,4975,,0,12125
2025-05-25 01:00:00,13561,,4975,,0,12125
2025-05-25 01:30:00,13561,,4975,,0,12125
2025-05-25 02:00:00,12091,,4975,,0,12125
2025-05-25 02:30:00,12091,,4975,,0,12125
2025-05-25 03:00:00,12091,,4975,,0,12125
2025-05-25 03:30:00,12091,,4975,,0,12125
2025-05-25 04:00:00,12091,,4975,,0,12125
2025-05-25 04:30:00,11671,,4975,,0,12125
2025-05-25 05:00:00,12191,,4975,,0,12125
2025-05-25 05:30:00,12191,,4975,,0,12125
2025-05-25 06:00:00,11659,,4975,,0,12125
2025-05-25 06:30:00,11659,,4975,,0,12125
2025-05-25 07:00:00,11659,,4975,,0,12125
2025-05-25 07:30:00,11659,,4975,,0,12125
2025-05-25 08:00:00,11659,,4975,,0,12125
2025-05-25 08:30:00,11659,,4975,,0,12125
2025-05-25 09:00:00,11659,,4975,,0,12125
2025-05-25 09:30:00,11633,,4975,,0,12125
2025-05-25 10:00:00,15161,,4975,,0,12125
2025-05-25 10:30:00,13555,,4975,,0,12125
2025-05-25 11:00:00,13579,,4975,,0,12125
2025-05-25 11:30:00,13579,,4975,,0,12125
2025-05-25 12:00:00,16621,,4975,,0,12125
2025-05-25 12:30:00,13629,,4975,,0,12125
2025-05-25 13:00:00,15825,,4975,,0,12125
2025-05-25 13:30:00,12771,,4975,,0,12125
2025-05-25 14:00:00,14665,,4975,,0,12125
2025-05-25 14:30:00,12905,,4975,,0,12125
2025-05-25 15:00:00,12941,,4975,,0,12125
2025-05-25 15:30:00,13933,,4975,,0,12125
2025-05-25 16:00:00,14981,,4975,,0,12125
2025-05-25 16:30:00,22815,,4975,,0,12125
2025-05-25 17:00:00,18199,,4975,,0,12125
2025-05-25 17:30:00,12399,,4975,,0,12125
2025-05-25 18:00:00,15517,,4975,,0,12125
2025-05-25 18:30:00,16769,,4975,,0,12125
2025-05-25 19:00:00,16769,,4975,,0,12125
2025-05-25 19:30:00,13921,,4975,,0,12125
2025-05-25 20:00:00,15265,,4975,,0,12125
2025-05-25 20:30:00,15265,,4975,,0,12125
2025-05-25 21:00:00,16257,,4975,,0,12125
2025-05-25 21:30:00,13071,,4975,,0,12125
2025-05-25 22:00:00,14001,,4975,,0,12125
2025-05-25 22:30:00,13145,,4975,,0,12125
2025-05-25 23:00:00,16337,,4975,,0,12125
2025-05-25 23:30:00,17175,,4975,,0,12125
2025-05-26 00:00:00,16297,,4975,,0,12125
2025-05-26 00:30:00,13755,,4975,,0,12125
2025-05-26 01:00:00,15731,,4975,,0,12125
2025-05-26 01:30:00,15731,,4975,,0,12125
2025-05-26 02:00:00,19319,,4975,,0,12125
2025-05-26 02:30:00,16623,,4975,,0,12125
2025-05-26 03:00:00,16623,,4975,,0,12125
2025-05-26 03:30:00,16625,,4975,,0,12125
2025-05-26 04:00:00,16625,,4975,,0,12125
2025-05-26 04:30:00,16625,,4975,,0,12125
2025-05-26 05:00:00,16625,,4975,,0,12125
2025-05-26 05:30:00,19067,,4975,,0,12125
2025-05-26 06:00:00,15965,,4975,,0,12125
2025-05-26 06:30:00,15965,,4975,,0,12125
2025-05-26 07:00:00,25381,,4975,,0,12125
2025-05-26 07:30:00,10393,,4975,,0,12125
2025-05-26 08:00:00,10393,,4975,,0,12125
2025-05-26 08:30:00,8531,,4975,,0,12125
2025-05-26 09:00:00,8489,,4975,,0,12125
2025-05-26 09:30:00,10217,,4975,,0,12125
2025-05-26 10:00:00,12605,,4975,,0,12125
2025-05-26 10:30:00,12125,,4975,,0,12125
2025-05-26 11:00:00,13969,,4975,,0,12125
2025-05-26 11:30:00,13969,,4975,,0,12125
2025-05-26 12:00:00,9649,,4975,,0,12125
2025-05-26 12:30:00,12665,,4975,,0,12125
2025-05-26 13:00:00,7547,,4975,,0,12125
2025-05-26 13:30:00,15267,,4975,,0,12125
2025-05-26 14:00:00,8951,,4975,,0,12125
2025-05-26 14:30:00,7801,,4975,,0,12125
2025-05-26 15:00:00,7395,,4975,,0,12125
2025-05-26 15:30:00,9751,,4975,,0,12125
2025-05-26 16:00:00,8697,,4975,,0,12125
2025-05-26 16:30:00,12411,,4975,,0,12125
2025-05-26 17:00:00,8991,,4975,,0,12125
2025-05-26 17:30:00,8495,,4975,,0,12125
2025-05-26 18:00:00,12577,,4975,,0,12125
2025-05-26 18:30:00,15095,,4975,,0,12125
2025-05-26 19:00:00,11823,,4975,,0,12125
2025-05-26 19:30:00,11541,,4975,,0,12125
2025-05-26 20:00:00,9583,,4975,,0,12125
2025-05-26 20:30:00,11091,,4975,,0,12125
2025-05-26 21:00:00,11117,,4975,,0,12125
2025-05-26 21:30:00,9021,,4975,,0,12125
2025-05-26 22:00:00,9235,,4975,,0,12125
2025-05-26 22:30:00,9995,,4975,,0,12125
2025-05-26 23:00:00,12895,,4975,,0,12125
2025-05-26 23:30:00,11205,,4975,,0,12125
